station_id,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys,last_reported
d2024260-cc58-451b-9417-3a695f8a1b34,20 Ave & 31 St,7256.01,40.78001337,-73.90667617,71,"KEY, CREDITCARD",21,FALSE,15,5,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
97bcf094-ad77-4743-9c94-832c7300c090,E 128 St & 3 Ave,7696.07,40.805631,-73.934077,71,"KEY, CREDITCARD",19,FALSE,15,3,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
ee1d39c5-47c8-4527-9456-3719c50b7be5,Gerard Ave & E 146 St,7868.05,40.817755,-73.92965,71,"KEY, CREDITCARD",19,FALSE,15,3,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
69717638-5c4a-47a7-bccb-3b42c81eb09f,56 Dr & 61 St,5540.06,40.72368,-73.90458,71,"KEY, CREDITCARD",19,FALSE,16,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
6476c5fd-611e-436c-9736-e0f43bb7774e,E 163 St & Tiffany St,7927.08,40.821075,-73.895069,71,"KEY, CREDITCARD",19,FALSE,16,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
9b4a92ae-cefe-467a-8e35-5ce02d4f3a45,Louis Nine Blvd & Intervale Ave,8114.02,40.831998,-73.892686,71,"KEY, CREDITCARD",19,FALSE,16,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
1828967027013302842,81 St & 24 Ave,6855.02,40.76466,-73.88803,0,"KEY, CREDITCARD",19,FALSE,16,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1e590819-53fd-415c-bc28-aed605ad3bcb,Skillman Ave & 43 Ave,6300.04,40.74653762,-73.9321585,71,"KEY, CREDITCARD",19,FALSE,16,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
5cb3a92d-f284-477c-bf63-ea72d24e8a7d,W 225 St & Exterior St,8711.02,40.873265,-73.906646,71,"KEY, CREDITCARD",19,FALSE,16,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1b962833-d769-418e-b1ef-5a183bb5eb1a,Adam Clayton Powell Blvd & W 151 St,8009.05,40.825289,-73.936232,71,"KEY, CREDITCARD",18,FALSE,16,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
186092d1-a431-45db-8198-d5ba13334d79,E 165 St & Jerome Ave,8130.02,40.83263,-73.925101,71,"KEY, CREDITCARD",21,FALSE,16,3,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
0efa08a3-1c38-48fe-ab37-8c9b72b20126,30 St & 4 Ave,3564.04,40.657743,-74.001141,71,"KEY, CREDITCARD",19,FALSE,16,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
c72970e7-7f1a-4671-bf55-fc34be7c9413,47 Ave & Skillman Ave,6237.01,40.74375241,-73.94176483,71,"KEY, CREDITCARD",19,FALSE,16,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
42c3bb6e-0478-4e4a-af10-151f5f4dffb9,55 Dr & Maurice Ave,5579.04,40.7261,-73.90917,71,"KEY, CREDITCARD",19,FALSE,17,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
4e747443-d481-4aea-a6d1-cf20204af4ba,E 171 St & Webster Ave,8190.03,40.838379,-73.905838,71,"KEY, CREDITCARD",20,FALSE,17,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
aa0e6301-4162-428d-8943-7b684089b0d1,E 157 St & River Ave,8005.03,40.825737,-73.927311,71,"KEY, CREDITCARD",19,FALSE,17,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
5600446d-a00a-45e6-9dc3-550adfd63e39,Ogden Ave & W 164 St,8115.01,40.832812,-73.929372,71,"KEY, CREDITCARD",19,FALSE,17,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
be435dfd-e859-487c-ae32-3d2b76d49a49,E 156 St & Brook Ave,7896.11,40.819823,-73.912411,71,"KEY, CREDITCARD",19,FALSE,17,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
66de482a-0aca-11e7-82f6-3863bb44ef7c,Richards St & Delavan St,4202.04,40.6794327,-74.00785041,71,"KEY, CREDITCARD",19,FALSE,17,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
bbb48e80-7d2f-4b3c-bb8c-591bc931945a,Albemarle Rd & McDonald Ave,3166.03,40.645074,-73.979681,71,"KEY, CREDITCARD",20,FALSE,17,1,1,1,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
b9d3134b-697f-4a0f-b90f-d95f6c69ffda,Decatur St & Saratoga Ave,4366.1,40.68332,-73.91711,71,"KEY, CREDITCARD",21,FALSE,17,2,1,1,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
c04cef84-3fcd-4fd9-9e40-8e07453dbe19,Jerome Ave & E 181 St,8478.11,40.855653,-73.905528,71,"KEY, CREDITCARD",19,FALSE,17,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
e71d152c-c2df-4d3e-a9af-139f2529bac6,E 149 St & Eagle Ave,7793.02,40.814046,-73.91186,71,"KEY, CREDITCARD",19,FALSE,17,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
f42b3158-3f78-4a62-964a-8cc554d69c35,Maple St & Albany Ave,3608.06,40.66155,-73.93974,71,"KEY, CREDITCARD",19,FALSE,17,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
a68acb0c-4244-416a-bf59-ca55d3120cdd,56 St & Arnold Ave,5289.05,40.71484,-73.909,71,"KEY, CREDITCARD",21,FALSE,17,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
57323c8c-6d00-4e09-b188-dc036388753f,2 Ave & 44 St,3356.07,40.65230357,-74.01344955,71,"KEY, CREDITCARD",19,FALSE,17,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
6542d952-ca19-410e-9290-ee6b7a6e14cf,Decatur Ave & Bedford Park Blvd,8664.06,40.86813,-73.88412,71,"KEY, CREDITCARD",20,FALSE,18,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
7a6fc75f-a605-4dd6-b567-b2bbbfb862f3,65 Pl & 53 Ave,5764.02,40.73145,-73.90022,0,"KEY, CREDITCARD",19,FALSE,18,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
1817432954560889524,Cortelyou Rd & Albany Ave,3121.01,40.64483,-73.93853,0,"KEY, CREDITCARD",21,FALSE,18,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1828967346753327602,30 Ave & 80 St,6787.02,40.76109,-73.88838,0,"KEY, CREDITCARD",19,FALSE,18,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
1786699974232881542,Greenpoint Ave & Monitor St,5851.01,40.73224,-73.94383,0,"KEY, CREDITCARD",20,FALSE,18,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
2b848257-dc2e-4dd0-b840-d5e046972789,W Tremont Ave & Matthewson Rd,8428.04,40.853827,-73.920765,71,"KEY, CREDITCARD",19,FALSE,18,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
a04bf523-3c76-4fad-88bf-e99037f9b796,23 Ave & 27 St,7178.02,40.776165,-73.9153175,71,"KEY, CREDITCARD",21,FALSE,18,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
0e82ab9f-8c93-4302-b9df-342f8135a05c,W 204 St & Nagle Ave,8579.03,40.863211,-73.920827,71,"KEY, CREDITCARD",20,FALSE,18,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
09b00240-4c2a-4900-9d09-f13344461c02,31 Pl & Hunters Point Ave,6033.01,40.74021357,-73.93537045,71,"KEY, CREDITCARD",19,FALSE,18,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
44a43ebf-cacf-4251-9ceb-e1c331ef1673,62 St & 4 Ave,2923.01,40.639859,-74.019776,71,"KEY, CREDITCARD",19,FALSE,18,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1828968883163894358,24 Ave & 87 St,6885.01,40.7654,-73.88256,0,"KEY, CREDITCARD",20,FALSE,19,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
20ff5447-eac3-43b7-820f-f6fa3a2e12a8,Pleasant Ave & E 120 St,7579.01,40.7974772,-73.9311847,71,"KEY, CREDITCARD",21,FALSE,19,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
cd2d9dab-7708-4685-a56f-9412c738de7e,Rutland Rd & E 45 St,3567.05,40.66034,-73.93618,71,"KEY, CREDITCARD",23,FALSE,19,3,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1835246815877178358,30 Ave & 96 St,6772.11,40.76086,-73.87308,0,"KEY, CREDITCARD",21,FALSE,19,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
1882736039096477712,44 Dr & 21 St,6319.03,40.748036,-73.946705,0,"KEY, CREDITCARD",21,FALSE,19,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1843486757863039016,55 Ave & 90 St,6005.04,40.73676,-73.87318,0,"KEY, CREDITCARD",21,FALSE,19,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
1817803079955479336,Parkside Ave & Parade Pl,3376.04,40.6532,-73.96639,0,"KEY, CREDITCARD",22,FALSE,19,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
16e70b05-5b73-4930-9dcf-f79e5ce9eaf5,44 St & 3 Ave,3315.05,40.651173,-74.011405,71,"KEY, CREDITCARD",23,FALSE,20,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
1862008939006380034,E 189 St & Bathgate Ave,8505.08,40.85859,-73.88821,0,"KEY, CREDITCARD",21,FALSE,20,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
1815968237323833702,Brooklyn Ave & Beverley Rd,3164.04,40.64575,-73.94331,0,"KEY, CREDITCARD",21,FALSE,20,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
1862008701134683118,Arthur Ave & E 183 St,8430.03,40.85307,-73.88953,0,"KEY, CREDITCARD",25,FALSE,20,4,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
1817432233006383832,Rugby Rd & Beverley Rd,3113.06,40.64435,-73.96591,0,"KEY, CREDITCARD",25,FALSE,20,3,1,1,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1860187181307969634,Park Ave & E Tremont Ave,8335.02,40.84731,-73.89981,0,"KEY, CREDITCARD",24,FALSE,20,3,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
d5788cfa-817e-4b65-b43f-edda222a3c3c,35 St & 34 Ave,6679.11,40.7580583,-73.9242751,71,"KEY, CREDITCARD",25,FALSE,20,4,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
f6cf3ecc-b3ad-4291-8c24-277f28f64ba1,Wyckoff Ave & Stanhope St,4931.05,40.703545,-73.917775,71,"KEY, CREDITCARD",22,FALSE,20,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1814906692908349788,E 17 St & Beverley Rd,3148.08,40.64466,-73.96322,0,"KEY, CREDITCARD",23,FALSE,21,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
66de59bd-0aca-11e7-82f6-3863bb44ef7c,Wyckoff St & 3 Ave,4290.06,40.6827549,-73.98258555,71,"KEY, CREDITCARD",22,FALSE,21,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
1885718199416500650,Crescent Ave & Belmont Ave,8447.07,40.85391,-73.8866,0,"KEY, CREDITCARD",24,FALSE,21,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
faf021ad-9de5-44bd-b7f5-48127e8d5fea,Metropolitan Ave & Vandervoort Ave,5241.02,40.71429,-73.93323,71,"KEY, CREDITCARD",24,FALSE,21,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
66de1295-0aca-11e7-82f6-3863bb44ef7c,Pioneer St & Richards St,4128.08,40.6777748,-74.0094613,71,"KEY, CREDITCARD",23,FALSE,21,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
f391a394-67f2-4dad-873c-c934a2d2a362,Midwood St & Utica Ave,3599.01,40.66124,-73.93164,71,"KEY, CREDITCARD",22,FALSE,21,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1814907423052790164,E 16 St & Cortelyou Rd,3070.04,40.64173,-73.96364,0,"KEY, CREDITCARD",26,FALSE,22,2,1,1,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1877920686883352866,60 Ave & Junction Blvd,5878.02,40.73466,-73.86501,0,"KEY, CREDITCARD",24,FALSE,22,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
be324766-f32d-471e-99fd-b369974f4b29,St Marks Pl & 4 Ave,4249.1,40.68177811,-73.97988975,71,"KEY, CREDITCARD",27,FALSE,22,4,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1dba415a-2c46-419e-838d-7e068b8d7d6f,47 St & 3 Ave,3243.02,40.649143,-74.012384,71,"KEY, CREDITCARD",23,FALSE,22,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
0e3dedfb-df10-4900-a67b-95349a81bc5c,N 11 St & Kent Ave,5489.04,40.72248189,-73.95921931,71,"KEY, CREDITCARD",27,FALSE,22,4,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
1846086362824884662,56 Ave & 92 St,5962.04,40.73649,-73.86995,0,"KEY, CREDITCARD",25,FALSE,23,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1846085533896197012,51 Ave & Van Loon St,6047.03,40.73832,-73.87913,0,"KEY, CREDITCARD",24,FALSE,23,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
16a4effc-282e-4053-b47b-31f734d50c08,E 123 St & Lexington Ave,7636.05,40.8029263,-73.9379,71,"KEY, CREDITCARD",27,FALSE,23,3,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
1860188069348460678,Boston Rd & E 178 St,8248.05,40.84096,-73.87923,0,"KEY, CREDITCARD",25,FALSE,24,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
ebfafca3-5818-4e6f-8374-98f44a0ca0c6,3 Ave & Wakeman Pl,2883.03,40.638246,-74.024714,71,"KEY, CREDITCARD",27,FALSE,25,0,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
d47c856e-8cda-4da0-b8eb-1ccf0e6ef7ab,Brooklyn Bridge Park - Pier 2,4756.04,40.698458,-73.997178,71,"KEY, CREDITCARD",31,FALSE,26,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
6969d756-33a6-4a0b-83d0-3db38bc382d1,53 St & 2 Ave,3211.06,40.64744,-74.018846,71,"KEY, CREDITCARD",30,FALSE,27,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
8ec47777-852d-4059-a5ea-12eef71a9606,Water St & Gouverneur Ln,4993.15,40.70469668,-74.00803417,71,"KEY, CREDITCARD",37,FALSE,28,8,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
66ddebce-0aca-11e7-82f6-3863bb44ef7c,E 97 St & 3 Ave,7365.08,40.7859201,-73.94860294,71,"KEY, CREDITCARD",30,FALSE,28,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
66db2afe-0aca-11e7-82f6-3863bb44ef7c,MacDougal St & Prince St,5687.04,40.72710258,-74.00297088,71,"KEY, CREDITCARD",32,FALSE,30,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1851955603137491568,N Portland Ave & Flushing Ave,4771.07,40.697926,-73.97663,0,"KEY, CREDITCARD",33,FALSE,30,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
66de2a00-0aca-11e7-82f6-3863bb44ef7c,E 103 St & Lexington Ave,7463.09,40.7903051,-73.94755757,71,"KEY, CREDITCARD",35,FALSE,31,3,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
7a771842-c090-4da1-8c13-72b7f4f50a87,Leonard St & Nassau Ave,5550.09,40.72395678,-73.94984365,71,"KEY, CREDITCARD",36,FALSE,33,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
7f8cb36a-2bf4-4d57-afbd-331310f25355,Amsterdam Ave & W 125 St,7800.03,40.813358,-73.956461,71,"KEY, CREDITCARD",39,FALSE,34,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
61647ec6-dfd6-4d1c-8800-d488d390c627,King St & Varick St,5687.11,40.72789701,-74.00536269,71,"KEY, CREDITCARD",36,FALSE,34,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
66de0cab-0aca-11e7-82f6-3863bb44ef7c,Columbia St & Lorraine St,4013.08,40.6747055,-74.0075572,71,"KEY, CREDITCARD",37,FALSE,35,0,1,1,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
19d17911-1e4a-41fa-b62b-719aa0a6182e,6 Ave & Walker St,5430.1,40.71979209,-74.00522389,71,"KEY, CREDITCARD",39,FALSE,36,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
66de0dfd-0aca-11e7-82f6-3863bb44ef7c,E 97 St & Madison Ave,7393.09,40.787801,-73.953559,71,"KEY, CREDITCARD",41,FALSE,36,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
66db75cc-0aca-11e7-82f6-3863bb44ef7c,South St & Gouverneur Ln,4953.04,40.70355377,-74.00670227,71,"KEY, CREDITCARD",43,FALSE,41,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
66dc91b5-0aca-11e7-82f6-3863bb44ef7c,Grand St & Greene St,5500.02,40.72170005,-74.00238141,71,"KEY, CREDITCARD",45,FALSE,42,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1794096824496960148,South End Ave & Albany St,5114.08,40.709957,-74.016538,0,"KEY, CREDITCARD",45,FALSE,42,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
66db79a3-0aca-11e7-82f6-3863bb44ef7c,Fulton St & Broadway,5175.08,40.711066,-74.009447,71,"KEY, CREDITCARD",49,FALSE,45,2,1,1,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
1786698158713921798,S 2 St & Kent Ave,5276.04,40.714731,-73.966612,0,"KEY, CREDITCARD",47,FALSE,45,1,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
66dbf215-0aca-11e7-82f6-3863bb44ef7c,Washington St & Gansevoort St,6039.06,40.739323,-74.008119,71,"KEY, CREDITCARD",51,FALSE,46,3,1,1,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
af72781c-fe0b-4b73-a7df-201f9780ea9c,W Broadway & W Houston St,5644.05,40.726378,-74.000472,71,"KEY, CREDITCARD",50,FALSE,47,2,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
18fcd2c1-dc8b-4a52-9f18-e9b9003bbea5,Park Pl & Church St,5288.08,40.71334184,-74.00935516,71,"KEY, CREDITCARD",54,FALSE,48,4,1,1,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
412c1416-d15b-4e6a-9691-da4c3cc0d0d2,Bleecker St & Crosby St,5679.08,40.72615605,-73.9951019,71,"KEY, CREDITCARD",63,FALSE,55,7,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
66dc0f1b-0aca-11e7-82f6-3863bb44ef7c,Bus Slip & State St,4889.06,40.701907,-74.013942,71,"KEY, CREDITCARD",69,FALSE,65,3,1,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
1860189650739626488,E 188 St & Hughes Ave,8485.01,40.8561,-73.88625,0,"KEY, CREDITCARD",21,FALSE,11,8,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
66ddded0-0aca-11e7-82f6-3863bb44ef7c,Astor Place,JC077,40.7192822,-74.07126188,70,"KEY, CREDITCARD",14,FALSE,12,0,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
d7a7789b-a052-4a69-a4ec-59436b0f8d75,West Farms Rd & Boone Ave,8076.08,40.83012839,-73.88630211,71,"KEY, CREDITCARD",20,FALSE,13,5,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
a8560d28-9ee1-4af4-9180-7e9c4dd0d147,E 153 St & E 157 St,8025.01,40.826677,-73.929327,71,"KEY, CREDITCARD",19,FALSE,14,3,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
ab29ce96-c2e8-4929-b27b-e0fe4aae17d5,Webster Ave & E 166 St,8052.01,40.828975,-73.911259,71,"KEY, CREDITCARD",19,FALSE,14,3,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
1856767203049599002,51 Ave & Alstyne Ave,6180.05,40.74311,-73.85715,0,"KEY, CREDITCARD",21,FALSE,14,5,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
1849009654626746672,55 Ave & 97 Pl,6070.05,40.73892,-73.86367,0,"KEY, CREDITCARD",19,FALSE,15,2,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
99614ecb-2329-49fa-a13a-fa1ef2bb32d6,Clay Ave & Claremont Pkwy,8225.05,40.83999,-73.90549,71,"KEY, CREDITCARD",21,FALSE,15,2,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
adb67652-c20d-4dd2-8e89-d6015b801c1a,Freeman St & Reverend James A Polite Ave,8080.01,40.830529,-73.894717,71,"KEY, CREDITCARD",19,FALSE,15,2,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
66dd5e69-0aca-11e7-82f6-3863bb44ef7c,Union St,JC051,40.7182113,-74.0836394,70,"KEY, CREDITCARD",18,FALSE,15,1,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
66dd1f44-0aca-11e7-82f6-3863bb44ef7c,Greenpoint Ave & Manhattan Ave,5785.05,40.73026,-73.95394,71,"KEY, CREDITCARD",27,FALSE,16,5,2,1,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
a2ef8ed2-6031-4049-b7dc-9838ef39889b,Dawson St & Intervale Ave,7888.1,40.819999,-73.897263,71,"KEY, CREDITCARD",19,FALSE,16,1,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
bbc3c1df-f7db-4f54-8d5c-b8f4269ecb48,64 St & 53 Dr,5688.02,40.72897,-73.90115,71,"KEY, CREDITCARD",19,FALSE,16,1,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1bb1af93-b433-4da7-8054-009c85f7755a,Jerome Ave & Anderson Ave,8061.01,40.830179,-73.928747,71,"KEY, CREDITCARD",19,FALSE,16,1,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
023cf549-bd85-4f9a-abd8-70ba29d7e86b,W Tremont Ave & Montgomery Ave,8407.03,40.851788,-73.916418,71,"KEY, CREDITCARD",21,FALSE,16,1,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1911424232096693138,Woodward Ave & Starr St,5225.09,40.71147,-73.91694,0,"KEY, CREDITCARD",19,FALSE,16,0,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
002e6e9f-ced2-47b0-bc7e-ccf38c3b4b0f,Prospect Ave & E 151 St,7830.03,40.814232,-73.903927,71,"KEY, CREDITCARD",21,FALSE,16,3,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
1828966363527611286,32 Ave & 75 St,6645.06,40.75704,-73.8924,0,"KEY, CREDITCARD",19,FALSE,16,1,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
66ddeca9-0aca-11e7-82f6-3863bb44ef7c,Columbia St & Kane St,4422.05,40.68763155,-74.0016256,71,"KEY, CREDITCARD",20,FALSE,16,0,2,2,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
9505c2b7-0c3a-4791-8471-d2092a86291f,Front St & Jay St,4895.03,40.702461,-73.986842,71,"KEY, CREDITCARD",24,FALSE,16,4,2,2,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
66dd650d-0aca-11e7-82f6-3863bb44ef7c,Dey St,JC065,40.737711,-74.066921,70,"KEY, CREDITCARD",18,FALSE,16,0,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
5aa81a37-ea1d-4bf6-ab40-4751c6b4fb08,Fairmount Ave,JC093,40.72572614,-74.07195926,70,"KEY, CREDITCARD",18,FALSE,16,0,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
3a89411a-0bc6-4ba3-bc56-fab950c8eba1,Central Ave & Flushing Ave,4947.04,40.702831,-73.9333,71,"KEY, CREDITCARD",21,FALSE,17,2,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
3f05490b-a3d8-4d15-bd25-0212555b5dff,Fort Hamilton Pkwy & E 5 St,3240.15,40.649037,-73.97673,71,"KEY, CREDITCARD",23,FALSE,17,2,2,1,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1854538793462575652,103 St & Martense Ave,6062.03,40.74046,-73.8565,0,"KEY, CREDITCARD",19,FALSE,17,0,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
1860188907884823208,E 180 St & Monterey Ave,8392.02,40.85025,-73.89301,0,"KEY, CREDITCARD",21,FALSE,17,2,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
787fe4b2-6029-4f71-917e-892479d8d64e,61 St & Laurel Hill Blvd,5998.09,40.7388,-73.90338,71,"KEY, CREDITCARD",19,FALSE,17,0,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
a4bb6fac-b795-4aa7-a266-613419019290,Gerard Ave & E 164 St,8077.07,40.830262,-73.923391,71,"KEY, CREDITCARD",19,FALSE,17,0,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:06
1861683496445528180,Bailey Ave & W 238 St,8862.02,40.88417,-73.89793,0,"KEY, CREDITCARD",19,FALSE,17,0,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
d319629d-63cf-4765-9f69-5569f35d6469,60 Pl & Flushing Ave,5431.01,40.71988,-73.90556,0,"KEY, CREDITCARD",19,FALSE,17,0,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
b3a9057e-7ff6-4117-b96e-e71c173cf1e9,Brook Ave & E 148 St,7816.14,40.814383,-73.915368,71,"KEY, CREDITCARD",20,FALSE,17,1,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:05
5fdf435f-6080-4b1d-966c-3b9d08450c4d,Willis Ave & E 141 St,7759.08,40.81093,-73.921606,71,"KEY, CREDITCARD",19,FALSE,17,0,2,0,TRUE,TRUE,TRUE,FALSE,03/07/2024 00:07
